id,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
4KRXcKUesQHKUkX6tHbF01,0.00411,0.635,170861,0.866,1.0800000000000003e-05,0.391,-4.315,0.0402,140.013,0.254
5jz145Zwo1I3tZ3g018AEX,0.693,0.615,154671,0.557,0.0,0.16,-8.698,0.286,119.845,0.425
3URt4lJQlANOstDBAWQJA7,0.887,0.361,168853,0.149,0.0,0.175,-12.066,0.0333,107.607,0.302
1KNEo25B740JX8ZcphK4Xm,0.0815,0.6809999999999999,205560,0.889,0.0,0.319,-4.339,0.0396,126.909,0.634
03oZejWqXLbKhhM4iTgShq,0.00851,0.726,198840,0.778,0.0,0.0819999999999999,-2.483,0.0784,125.0,0.868
46bkeaB7DA45q7PdKWLFkR,0.00852,0.516,241427,0.768,8.49e-06,0.136,-4.964,0.0362,115.005,0.204
6AirEKLAv80bFaIDKpMi7I,0.5710000000000001,0.451,340333,0.573,0.00744,0.172,-8.277000000000001,0.0303,85.921,0.087
63wsZUhUZLlh1OsyrZq7sz,0.807,0.487,304293,0.25,0.0,0.0797,-9.846,0.0289,102.614,0.496
7ouoNxUzbi6bLGOZdjp8CH,0.485,0.862,236107,0.5820000000000001,0.0,0.111,-6.0920000000000005,0.0403,118.078,0.927
1dqURLZC3n4EL6lPUF2DHx,0.799,0.644,195627,0.635,0.0,0.0989,-1.971,0.0362,88.36200000000002,0.857
5dikapPlQPrsT3xUsUjj0N,0.951,0.214,240067,0.156,0.00797,0.101,-17.515,0.0443,75.654,0.132
0FRcdft6ABgbT1fX6smwkm,0.82,0.634,285242,0.44,4.08e-06,0.0926,-7.186,0.025,98.047,0.337
2TJ5ei0GrErhEdAwWITbgd,0.362,0.645,222960,0.715,0.0,0.0795,-5.97,0.172,131.969,0.8009999999999999
2riNcTTfvk9TgfFJkLPxz7,0.0776,0.919,201360,0.507,0.0,0.143,-8.479,0.0888,134.971,0.511
3Akw1yw6W6bQ7GXB0FCoe5,0.000902,0.524,218267,0.958,0.000227,0.152,-3.477,0.0566,130.0,0.4270000000000001
6QOU3FhUkPeA2RtaXcvgi7,0.0904,0.534,238427,0.8420000000000001,0.0388,0.203,-7.0310000000000015,0.0925,138.004,0.441
6fd3mZrsVbe7N6whWrlZYv,0.00929,0.512,265824,0.79,0.0,0.362,-6.166,0.0585,146.162,0.398
33JmIIfnnqxwUSpXo5ttDG,0.0661,0.517,241253,0.657,0.0,0.131,-6.324,0.0258,110.999,0.253
3qppK9r9CpNUcqAwn9bX6u,0.105,0.67,291493,0.528,0.000103,0.224,-8.036,0.0261,132.31,0.384
5lYX9tp6KxYwPfnNGZpEE6,0.114,0.858,219080,0.6559999999999999,0.0,0.141,-4.96,0.358,59.972,0.969
7aO35V27YDi4hKOL9odSya,0.00207,0.515,324787,0.752,2.5e-06,0.129,-1.853,0.0336,83.541,0.503
2UYHP0RQqPFvue0Ygs5Amm,0.0783,0.485,353933,0.8140000000000001,0.0128,0.273,-4.894,0.0356,123.997,0.6579999999999999
5qbarsJ7RMB6dvwAtVBc3s,0.079,0.911,208353,0.7509999999999999,0.0076,0.0646,-5.549,0.0388,135.17600000000002,0.964
5TNX6rJ91T8PdEt94X50Y9,0.0001409999999999,0.293,221840,0.932,0.000667,0.0648,-2.559,0.11,122.739,0.514
3iW3y326xuRpNVXzOMBZy5,0.775,0.357,59760,0.8270000000000001,0.0213,0.493,-15.868,0.444,152.13,0.103
6N5ruusDFjQPYvCka8ejwP,0.000165,0.561,198053,0.898,1.86e-05,0.327,-4.722,0.056,133.965,0.638
4qyalTRMRH5YuEntvvMvq0,0.00471,0.483,222707,0.5479999999999999,2.01e-06,0.0997,-6.291,0.0254,79.926,0.217
03XjpGGdsIPouALXem2Cku,0.445,0.738,144400,0.284,0.00129,0.119,-12.0,0.0425,65.977,0.461
0jXK4Xy4LAEKFgRiTr3M7w,3.82e-06,0.275,324453,0.925,8.54e-06,0.0877,-3.532,0.0598,177.988,0.358
6Kn5yzAyOw3jf4Y5a6d1Oq,0.779,0.476,259080,0.478,0.117,0.103,-11.765999999999998,0.0395,89.06,0.489
3qIyYcE3nwAPOlXP6SSGPg,0.8240000000000001,0.757,186333,0.669,7.56e-05,0.0834,-3.229,0.0498,89.971,0.688
0mwr3py9MZIOdvOrI31h6r,0.159,0.393,166520,0.7140000000000001,2.49e-06,0.312,-8.521,0.0374,115.514,0.769
7cpHPzPgqKor6gv6nTkJ4R,0.636,0.586,229294,0.593,0.000131,0.115,-8.394,0.0329,111.942,0.6679999999999999
1M0MLvc9H4GGlWFhm06oO4,0.00854,0.456,147324,0.5710000000000001,0.0864,0.138,-8.384,0.0598,163.452,0.14
2k4yzd3YejgP3kqOo0FOnS,0.0154,0.561,226200,0.6709999999999999,0.0,0.171,-5.5820000000000025,0.0338,124.06,0.278
3crxySebCike4UZq4SvzxT,0.114,0.608,208400,0.931,0.0,0.067,-3.278,0.0336,97.973,0.768
70v5mCvyPRquTyU7qTIU81,0.0532,0.6659999999999999,249907,0.7859999999999999,0.0,0.0476,-5.715,0.0394,117.126,0.6
7frWizM5FgJkaUl1rXhVtO,0.00529,0.6990000000000001,248467,0.459,0.000546,0.0818,-5.79,0.211,74.014,0.201
0d8ONGx43ZprlHlmLZODpD,0.229,0.599,276387,0.6729999999999999,3.77e-05,0.066,-8.363,0.5660000000000001,148.04399999999995,0.262
4G6E84lvx8jJh4lWv7Fecm,0.0008439999999999,0.29,168750,0.629,0.000728,0.107,-7.0520000000000005,0.0637,179.797,0.289
6QWpolEawxnSNfYOmYFG0M,0.0292,0.8440000000000001,280920,0.7509999999999999,1.7100000000000002e-05,0.499,-6.5,0.223,129.985,0.514
6ZWn1MVUaBH2HNQobhMYeE,0.141,0.299,204693,0.706,3.58e-05,0.0703,-5.421,0.0687,94.263,0.247
4nIwj4uuK2egtQaym18w3p,0.252,0.573,205213,0.939,0.0,0.0692,-3.019,0.0557,140.003,0.696
58rFzMvW9kxNwMtGTgBQoP,0.106,0.448,186813,0.784,0.000108,0.6679999999999999,-3.686,0.0627,136.245,0.236
3Lp3nA3GZ9kgLg3yoqJ4NX,0.812,0.501,210008,0.219,0.0,0.125,-8.226,0.0357,120.931,0.264
0ZGD86ANZoQT2tU57Y4gCE,0.149,0.594,227573,0.5710000000000001,0.0,0.188,-6.349,0.0371,77.061,0.186
35rnR1gNLlnTB8pDHEHewB,0.15,0.557,232187,0.8109999999999999,3.67e-06,0.0846,-6.263,0.107,170.866,0.928
5l6xr4PINeDNGemLJp3gLu,0.0995,0.813,220987,0.523,2.08e-06,0.273,-6.584,0.0658,101.068,0.158
46qPfZshPjoitCKdKVD6k7,0.00455,0.374,218707,0.659,0.0,0.242,-5.472,0.0281,179.96099999999996,0.168
323ujVhfSg16TlRK0PB5JY,0.0245,0.5710000000000001,214187,0.6920000000000001,0.0,0.0813,-6.6560000000000015,0.0545,127.937,0.22
55BiXEd58TxhBPGJ5tImyJ,0.877,0.612,320933,0.263,0.0,0.108,-7.438,0.0298,119.848,0.216
3BE0getU08uXas8ZjULABA,0.027,0.634,258432,0.927,0.0,0.0986,-4.468,0.0838,146.094,0.88
1Ntj0hZfncXCQ5hij7igIE,0.19,0.505,175200,0.71,0.00025,0.329,-3.015,0.0321,89.93799999999996,0.428
6q5nAr2JniAHj1gKheejE0,0.463,0.61,238413,0.69,0.0409,0.0842,-7.157,0.0378,118.038,0.462
1rUQmXEy41tXwHIKFECNTa,0.0843,0.511,220933,0.6809999999999999,6.73e-06,0.503,-5.103,0.0359,160.035,0.555
4Jgdb4akerysh6y9SJVSF0,0.295,0.75,177297,0.984,0.373,0.163,-4.933,0.078,111.002,0.767
3XyMPyuWwHcGMvXeJY6Qt0,0.0876,0.5539999999999999,270720,0.8079999999999999,0.00402,0.147,-5.943,0.305,92.586,0.337
3QZn12WsGUEbhAZaa01uGt,0.363,0.748,249280,0.561,0.0,0.159,-8.187999999999999,0.163,83.946,0.685
3vMIAawCfJdR6A86JGqLc5,0.628,0.467,290027,0.445,0.0,0.0798,-7.155,0.0448,128.399,0.344
0MT21PlGXvd67TNk3ski6c,0.175,0.452,201000,0.5660000000000001,1.24e-05,0.0888,-5.964,0.0292,138.154,0.407
0CjaLvAqN97KPVWgOJ1vbD,0.173,0.597,233896,0.848,0.0,0.373,-5.4579999999999975,0.0406,139.876,0.324
0qO4GfXADY9QfgcgtrasT9,0.328,0.406,291107,0.459,0.0,0.0717,-6.3729999999999976,0.0392,123.54,0.245
6YWtvUPKgCYSiPDBuAjj0Q,0.0663,0.204,259239,0.858,0.0032,0.371,-4.655,0.076,166.02,0.268
2PIlBukQ6limukVR8Ubb5o,0.737,0.479,181400,0.541,0.0,0.108,-9.862,0.0545,85.994,0.321
36YLqJHsNHHODwX5gDPEBb,0.00298,0.586,239853,0.954,0.000132,0.723,-5.292999999999998,0.0492,107.087,0.84
55LUubN7TG6DhcXAvIO8sm,0.0131,0.478,227699,0.828,0.0,0.275,-4.525,0.0465,144.141,0.43
05E5g4x7VLGiQlFN2drYHW,0.379,0.779,272227,0.619,0.0,0.182,-5.285,0.0348,120.012,0.92
2GHxtccGrufkQXi3QpQk9z,0.949,0.46,175630,0.132,0.00878,0.0617,-17.582,0.0441,118.758,0.33
1BsvAobGiVCaqRAixv22CW,0.249,0.632,213240,0.7879999999999999,0.0,0.156,-5.329,0.0533,96.009,0.747
5GayeBzzXIEl6fY0cP42Z1,0.0505,0.569,148387,0.785,1.12e-06,0.086,-4.057,0.0457,128.031,0.303
1CKtxKqyFsFITCH4SpDrWj,0.00247,0.586,233347,0.727,0.0107,0.152,-4.799,0.039,124.99,0.496
2uRz1DAgAuK7CObjr1Lepu,0.677,0.7170000000000001,242747,0.45,0.00102,0.105,-8.531,0.0504,73.99,0.5710000000000001
6wO13Xb3EdHUNixFOEJ0KV,0.8320000000000001,0.377,172400,0.626,6.459999999999997e-05,0.188,-9.662,0.033,161.468,0.6779999999999999
2GiDouUwTiD7Rsm0v0vS83,0.1689999999999999,0.4970000000000001,380507,0.438,0.0,0.078,-6.7,0.0264,136.561,0.162
1v07ywlVYd02pOCnXRBDNA,0.541,0.708,206738,0.539,0.0179,0.0856,-10.281,0.0681,97.015,0.159
2RYNQvVCbCZcHE0wW4iSRz,0.135,0.493,215347,0.8420000000000001,0.0,0.247,-5.859,0.115,119.988,0.509
52NmkyHsGsHGb1UX8fTkMg,0.141,0.486,234853,0.604,0.0,0.0668,-4.591,0.344,170.312,0.45
4O2aCfXPP9FfPoIPixwVBz,0.52,0.573,283057,0.67,0.8059999999999999,0.321,-11.437,0.0331,96.991,0.159
2qKrxtkIuCOyE66TAunMXx,0.309,0.7929999999999999,76357,0.61,0.0,0.0971,-6.191,0.0607,118.309,0.902
3JvKfv6T31zO0ini8iNItO,0.695,0.445,244360,0.537,1.6e-05,0.0944,-8.532,0.04,122.764,0.131
5ieX9f8koqqgEoW7Kg6GlD,0.281,0.635,287280,0.448,0.00632,0.0563,-10.126,0.0361,134.126,0.275
2cut7Izp9DLQ26dP8HQ1fE,0.0155,0.362,498427,0.685,0.0,0.569,-6.53,0.0535,113.023,0.161
3DDGhkxq3FeUorZppSgeLE,0.935,0.314,208154,0.286,0.0258,0.0999,-10.191,0.035,172.021,0.278
1dsh4buvcBs2u7YtHy29c7,0.0002,0.471,262693,0.77,0.00308,0.0974,-3.783,0.102,174.85,0.529
3CJZVGg64NKFXU4wYbKzXs,0.204,0.495,249640,0.608,0.0,0.294,-9.378,0.0305,131.96200000000002,0.227
1ulDt6ySVbMbzZCBO6hSfb,0.873,0.637,219760,0.263,0.0,0.1639999999999999,-9.094,0.0399,97.423,0.487
4KhanrenBxgyXYkFCArMyd,0.0168,0.632,254867,0.7240000000000001,4.03e-05,0.104,-9.324,0.0678,137.965,0.238
1hehPTlSVIhHEvCkVoe4HX,0.0389,0.594,209752,0.914,0.0,0.457,-3.764,0.1669999999999999,146.885,0.5710000000000001
2SOT09giYc28fUo9ppjCpw,0.245,0.623,227907,0.65,0.000913,0.146,-7.9529999999999985,0.0274,116.74,0.879
3yiopxxeHuwcpAg4e57Zjt,0.127,0.621,247080,0.8340000000000001,0.0,0.0854,-3.1660000000000004,0.105,156.095,0.561
7EAI848gzAJpFsEmk6Wi3c,0.139,0.521,433800,0.762,1.11e-05,0.114,-6.75,0.534,164.28900000000004,0.264
6FR7CxgunBBN1jYJxsX8uZ,0.383,0.318,313868,0.586,0.0,0.145,-7.606,0.0375,80.806,0.211
44Fg7XesYHN9RIpg6oggLk,0.294,0.5920000000000001,230493,0.442,0.0,0.154,-7.257999999999999,0.0295,138.094,0.256
1gqkRc9WtOpnGIqxf2Hvzr,0.487,0.608,156480,0.469,0.0,0.28,-3.182,0.325,102.528,0.515
3Lw7lWTJlcqlx8E9HFmByr,0.244,0.685,138211,0.555,0.0223,0.118,-6.4,0.106,81.978,0.4370000000000001
5ClEvUJwswqf61VTurn7yC,0.132,0.747,203489,0.7879999999999999,0.0,0.0716,-4.909,0.181,116.994,0.765
52SoNNrgIYwC85HSs7hUic,0.0531,0.573,210653,0.7440000000000001,0.0,0.31,-5.468,0.0428,154.99200000000005,0.534
6lOsjTvgGL08uRf2nKrSed,0.0132,0.628,297907,0.978,0.0336,0.0494,-3.739,0.0771,127.04,0.453
4wOYt5nULk1Cu8pwJWk26m,0.893,0.505,85840,0.119,0.0,0.198,-17.252,0.0425,85.95299999999996,0.371
3RKblQNJs8HPvWBgXmq6nn,0.292,0.624,178040,0.544,7.41e-05,0.282,-5.193,0.34,93.585,0.363
2Kt1XplPBQBsDKQDa6TssB,0.0553,0.568,246493,0.871,0.51,0.303,-3.4530000000000003,0.0308,119.99,0.374
0WrrIkbhC2H4WRqxqY1Xot,0.000664,0.458,246480,0.955,0.00989,0.223,-4.211,0.0795,119.055,0.161
3VhGbMpUONRwUIvgFoF14b,0.495,0.759,30301,0.111,0.0,0.495,-21.779,0.861,109.238,0.804
7IiqF2tYiixnpBcFjkocjA,0.000569,0.446,242593,0.7609999999999999,0.0,0.182,-4.141,0.032,134.971,0.336
5BtN3kFKoISSWFpXWz7O4L,0.0362,0.943,199432,0.949,0.0,0.417,-4.22,0.222,110.984,0.701
5GjnIpUlLGEIYk052ISOw9,0.0391,0.552,204360,0.831,2.93e-06,0.0632,-5.2170000000000005,0.0298,129.889,0.144
2TpZlmChocrfeL5J6ed70t,0.0882,0.911,139867,0.5870000000000001,2.22e-06,0.149,-5.351,0.247,96.959,0.743
4WgvTITBJbEfCJHguiE7QS,0.0525,0.7809999999999999,250189,0.853,0.0,0.12,-3.68,0.0715,110.049,0.624
4iQLJCvthLGQDXFYkfAXbG,0.0189,0.818,271040,0.6659999999999999,0.0,0.0673,-6.975,0.335,140.045,0.473
285ieonEuLkll3zknYK2TY,0.867,0.574,183533,0.468,0.928,0.098,-12.392,0.0305,154.626,0.352
7iGi2rGCC4NxVit1luODXC,0.0504,0.687,198987,0.8240000000000001,0.0,0.168,-6.937,0.0853,90.001,0.51
5fHgBb5r91Jmdr8Q7dwmad,0.985,0.144,123216,0.0462,0.942,0.0934,-27.928,0.0288,89.99600000000002,0.0868
7t3yEWJXS4ZZE64JyJDJIg,0.322,0.65,205267,0.89,0.0,0.0543,-2.995,0.0366,100.053,0.757
2HiXyVv2tfjIGJh02brVDY,0.00245,0.6629999999999999,234360,0.884,2.05e-06,0.0977,-4.562,0.0297,117.004,0.919
424ml6U1wmEarzw26uDtCS,0.00814,0.705,202296,0.83,0.00135,0.0762,-4.918,0.0274,118.446,0.885
26RcjBcThMrZ8KvsqApOvN,0.0256,0.458,277200,0.74,0.0,0.296,-5.65,0.245,79.255,0.37
2gaZJDgE71VL9PzzUUlpMg,0.895,0.413,235636,0.482,0.685,0.111,-13.311,0.0539,66.766,0.13
1ZzehTXQaSjL0okOGJBVPB,0.0111,0.424,212760,0.778,1.92e-06,0.281,-4.041,0.0433,82.072,0.122
0zke8Vmo0bgbPjxL3pUhqk,0.983,0.0717,304008,0.0921,0.847,0.0748,-21.53,0.0391,69.286,0.0359
2w8SyefEoVKstTWBVIRGcO,0.8079999999999999,0.636,230373,0.22,0.0,0.112,-12.416,0.0269,98.492,0.377
2BNuFV7ROaRHu2j3N6k729,0.202,0.7190000000000001,246526,0.962,0.0,0.165,-2.555,0.265,117.999,0.669
55C5Q4sIwDyVQRfrY89Wtg,0.02,0.388,268000,0.805,0.000106,0.135,-7.436,0.4,152.631,0.513
4aKOM2dmLTB5U5qsFhb8u4,0.000237,0.4920000000000001,275968,0.984,0.0353,0.333,-3.1910000000000003,0.0945,145.012,0.331
6Al0Kpd4VrRZ0Z4kTThNPa,0.0171,0.588,222213,0.812,0.0,0.111,-4.172,0.0429,97.98,0.512
036GQb6SETOJJG8BxJTNxc,0.039,0.71,222987,0.925,0.0,0.127,-3.329,0.0359,118.024,0.93
2RKmGDTq840oLpKC0WOaCr,0.108,0.629,184400,0.855,0.0,0.198,-5.593,0.0568,96.039,0.963
64Nbnw22f8adeMuLd1nSBD,0.015,0.867,255693,0.638,0.0,0.157,-6.657,0.0643,113.969,0.28
1pmvdBGX7S41RQywxXZ76D,0.00574,0.674,267640,0.621,0.0,0.6409999999999999,-9.062,0.203,140.011,0.416
0E0xI4AgMNU7UkwBt3FCVN,0.989,0.23,275973,0.217,0.892,0.0844,-13.464,0.0386,157.084,0.156
3BnBKNItMng824sLx0pUfy,0.00225,0.687,229439,0.871,0.00708,0.134,-5.5310000000000015,0.0689,115.0,0.539
5IW1qD693FHm4wpzeFkDiU,0.584,0.418,144107,0.473,0.0,0.395,-12.25,0.0531,89.875,0.775
75a5fcQSduYyC93gXtgGhk,0.229,0.735,198640,0.8740000000000001,0.0,0.69,-5.28,0.035,126.053,0.715
1zdsOgv1hdGGGe9CK1QPY7,0.00127,0.488,218693,0.83,0.000833,0.181,-5.331,0.0436,105.935,0.326
1PQAocUDoT1Q90Sabu1MTu,0.0826,0.547,165400,0.747,1.4800000000000002e-05,0.231,-8.597000000000001,0.351,83.295,0.216
2JZpS2sOdJy37oBpn1GuPW,0.316,0.426,109893,0.303,0.00795,0.411,-11.52,0.0787,139.042,0.383
5WjDmjD39LsFCRRALhorjd,0.607,0.899,179347,0.399,1.52e-05,0.0923,-6.553,0.038,98.067,0.544
73zDQykFwu3yT5VQ6MwYbh,0.00106,0.747,247533,0.665,1.19e-05,0.0702,-4.38,0.0573,117.035,0.4320000000000001
0eQFeLF1JMds359KT6juf9,0.434,0.516,244115,0.487,0.0,0.0903,-7.337999999999999,0.026,107.547,0.278
0ruqgF5YjYjQPr0uwQsvYQ,0.127,0.4,406440,0.596,0.0,0.384,-6.377000000000002,0.0407,99.717,0.264
58ImA5yX8b5UkLy9MDXwWO,0.797,0.6559999999999999,273067,0.438,0.0522,0.142,-8.631,0.0282,119.996,0.305
7syG2WcnpcoJvxSZT9VbAa,0.0841,0.746,220853,0.617,0.0,0.21,-5.811,0.0734,87.944,0.961
0jUie9UEhrUFWo683TC3KW,0.00245,0.561,275747,0.8290000000000001,0.371,0.214,-3.907,0.0462,188.043,0.298
4QoFwqgLw1CtoeSv6N80mU,0.279,0.602,200720,0.428,0.0469,0.122,-10.98,0.129,150.014,0.0464
4cT6fZLzLcdBnKUoTPwrNL,6.68e-05,0.448,242995,0.974,0.000391,0.119,-2.919,0.12,137.96,0.224
5l36mPDpqNWrNIRzwJpwYl,0.0134,0.319,234427,0.732,0.0,0.6579999999999999,-4.475,0.0436,80.195,0.2
6E1ILfm6wNkA6kautk3mQP,0.147,0.484,267373,0.78,0.0,0.057,-5.263999999999999,0.135,137.101,0.271
4ohNJqDAicClVSgUXyeBP3,0.00451,0.648,253827,0.6409999999999999,0.0,0.472,-6.624,0.346,134.004,0.377
2bN0VoXCagktb6yAi9942I,0.00229,0.547,226200,0.932,0.0,0.335,-5.237,0.0968,134.981,0.513
2kDlcjouMC8uoSSotXzjI9,0.648,0.741,229782,0.521,8.94e-06,0.111,-8.725,0.0363,87.00299999999999,0.7829999999999999
6XXn8f7bPRT2hP4j5nYbcJ,0.36,0.645,282827,0.607,0.0,0.111,-6.556,0.0313,130.012,0.484
1ozYwEeDttK6iWc1yQS8c4,0.00382,0.604,189240,0.78,0.0661,0.107,-5.7920000000000025,0.0353,103.99,0.287
65YDMuJmyF8cxTrk4Xogy0,0.758,0.325,223893,0.201,0.0,0.0977,-11.595,0.0282,81.869,0.172
1leXuBiWQMgbvOIIedqbLB,0.00715,0.76,223187,0.579,0.000679,0.0304,-5.079,0.0388,99.979,0.975
2eLxEzMVfiQih0cJIWIowm,0.139,0.486,216400,0.605,0.0,0.105,-5.574,0.0365,141.319,0.33
0cWmYmQ7OjAKiNnH7qtLKk,0.0103,0.878,211187,0.741,0.000148,0.104,-3.908,0.219,156.00799999999995,0.627
5JnrCMAVY9tIuglIZba758,0.64,0.578,168533,0.514,0.0,0.144,-5.99,0.0401,66.342,0.857
6W19n0LX71Lr7TJc9qwwem,0.0561,0.775,259560,0.6679999999999999,0.0,0.639,-9.61,0.154,120.028,0.3
5fdp9rXfEixCGLM1Og4EN1,0.996,0.376,296480,0.00579,0.944,0.0882,-31.615,0.0576,71.827,0.0369
4MOy68Xuz84lkfu1NQH6Bg,0.115,0.597,366400,0.679,0.0,0.231,-5.401,0.39,79.95,0.3
3Q6mwJseOFYBJ10d5CXp4o,0.239,0.556,253547,0.893,0.0,0.123,-3.766,0.0621,104.995,0.26
75n7mraeMycQOl2sDGYaTe,0.279,0.532,215012,0.462,0.196,0.101,-10.71,0.03,80.001,0.485
3c1ItvzDDDpmDgLH9SIUp4,0.00064,0.703,195027,0.856,0.00126,0.38,-6.336,0.0461,108.025,0.722
2T4JE91t7Js1DJ4rSHltcQ,0.743,0.606,239733,0.66,0.0,0.396,-5.787999999999999,0.258,83.74600000000002,0.317
0Kojfmpnf0A2yC1zyv39Zx,0.0916,0.755,337747,0.83,3.81e-05,0.298,-6.494,0.0613,139.9,0.513
6K9EwMrbfVGN6p7LrQW42e,0.637,0.738,197067,0.447,0.0,0.0535,-4.275,0.0379,140.002,0.961
71pc8Waeq1YtmcOKLEF3dK,0.0217,0.7959999999999999,254000,0.488,0.0,0.0737,-6.699,0.0894,96.032,0.26
2wqaekenSQZm7hxQOYt8oE,0.162,0.725,247520,0.68,2.13e-06,0.158,-5.465,0.0306,119.939,0.76
4jMu6QYon1JEikcdTJ1TzR,0.7040000000000001,0.487,191427,0.478,0.0,0.121,-5.91,0.0536,137.799,0.288
7KmawNv6JUgZ54gSyVF6VQ,0.00512,0.594,182607,0.6629999999999999,0.123,0.162,-7.587999999999999,0.0292,111.123,0.8059999999999999
4o9wvGpLZi4pla9CxvDsHb,0.0443,0.428,214987,0.898,0.0,0.312,-3.3480000000000003,0.0353,168.002,0.653
48LRu8wJeDbUaAlZMg7fBF,0.87,0.452,333053,0.318,3e-05,0.277,-7.1,0.0318,135.889,0.201
4A2LfnduSTsE8u0ecYROxE,0.7070000000000001,0.474,267107,0.48,0.000108,0.0903,-8.894,0.0622,170.109,0.319
2sE61ZmvYH8wiOx5jygkHH,0.142,0.481,219360,0.733,0.000547,0.106,-8.171,0.0368,147.859,0.453
6QgkOxBXqVRjZ1JcIDbDYY,0.00931,0.7859999999999999,235307,0.6890000000000001,1.14e-06,0.214,-6.113,0.315,157.935,0.8740000000000001
0ZwCQw4tzcMGq8wZpx1KjX,0.403,0.745,166600,0.6,0.0,0.0595,-7.285,0.18,110.275,0.706
2rk0lCpO1vkKAQ6BC8bjUX,0.25,0.636,260160,0.61,0.000121,0.113,-9.665,0.119,125.227,0.296
79ms40oOzof3LMyrrXDXtJ,0.865,0.5770000000000001,272967,0.17,0.0,0.133,-12.979,0.0462,174.192,0.36
4gB5Idv1iw8jgxyEvuwPVA,0.306,0.768,200160,0.7490000000000001,1.21e-05,0.397,-5.814,0.4970000000000001,119.931,0.605
4FjT3dqUW2Uq0R3pMz5V7C,0.0395,0.78,244480,0.708,0.0798,0.0516,-5.692,0.0549,109.023,0.345
5Pkn31exSVgFbfDAH961QC,0.782,0.354,331400,0.426,0.11,0.115,-8.704,0.0295,98.062,0.185
26EM9sZnQkLLQxixGd88KE,0.00767,0.8190000000000001,208731,0.8440000000000001,0.00834,0.056,-3.739,0.038,127.997,0.687
5qGm6zyw07jplOuIutTHAm,0.272,0.701,227133,0.813,0.000331,0.3,-7.03,0.0842,180.024,0.934
617KSbx52ACbnQBxSsG26X,0.346,0.677,199867,0.7490000000000001,0.0,0.347,-5.405,0.0391,107.042,0.469
27uBwOJbW6kHsCbKGukxMK,0.00324,0.391,250627,0.535,0.0,0.205,-4.516,0.0291,145.937,0.127
1V5dATrCN1r9wHI7C6Lrs4,0.0348,0.637,222987,0.596,1.99e-05,0.117,-7.485,0.028,145.183,0.377
0HccAcPMNevr8ERJCWlFk3,0.115,0.512,250000,0.657,0.01,0.0897,-7.875,0.0325,164.02900000000002,0.27
6cRqxXoY6esNiFaOnl4EiC,0.0544,0.83,251861,0.33,0.0,0.119,-9.156,0.0485,121.974,0.0744
7kwPsdI7w4itKER0MyipGj,0.181,0.664,206907,0.595,0.0,0.272,-6.422999999999999,0.0406,130.083,0.619
2s5B2qJSK8kbFyFRiRq06b,0.159,0.655,190707,0.731,0.0,0.107,-7.76,0.03,105.026,0.519
5CgFGKdTn8R5dXGEPEX6Gm,0.0159,0.67,243459,0.393,0.000307,0.104,-9.158,0.122,77.461,0.193
6IlQTriFgUeEbVx3Y10sia,0.37,0.657,240587,0.8220000000000001,1.88e-06,0.104,-4.612,0.0535,160.049,0.536
7dJGehjbhJvs3K4fWwYTW1,0.49,0.505,226440,0.594,0.0,0.298,-7.642,0.0695,134.99,0.464
7d2gu6Ibvh6FwptGRTU2g6,0.163,0.807,190067,0.765,0.0,0.0911,-7.548999999999999,0.0416,112.263,0.976
1dD1aarWotVIiFo5gGdMc2,0.618,0.5539999999999999,158320,0.335,0.0,0.0927,-5.513,0.0281,133.709,0.298
0Zg4tjgfqw9qzq7lXX2sUM,0.00297,0.6509999999999999,265893,0.503,0.00783,0.112,-10.773,0.0381,89.993,0.398
490r1lg2turCiWsPAAxVBP,0.251,0.715,269947,0.67,0.0,0.109,-5.779,0.194,86.01,0.124
6YJNcusdf5adRMqJUaRjLt,0.00401,0.647,575120,0.7609999999999999,0.7559999999999999,0.149,-6.737,0.0324,124.679,0.841
1zbcFS5hS92oXNL3UZDfY0,0.0581,0.41,218040,0.747,0.0,0.0983,-4.964,0.0358,158.064,0.369
23cj0rlc0UtTBaCg60VCkm,0.0299,0.604,203310,0.841,0.00382,0.136,-5.145,0.0423,138.976,0.578
2Vevs2eAQNNb7NTpKj5kqA,0.098,0.769,243333,0.611,0.0,0.221,-2.85,0.039,144.037,0.0901
6w6SW8zyEcyxwSR7Wya45a,0.108,0.415,218040,0.745,6.69e-05,0.526,-5.902,0.174,84.926,0.468
3GiJq4AQK7324mfIQbpiTf,0.0017399999999999,0.407,254467,0.98,0.000112,0.119,-1.58,0.107,131.066,0.537
17LndP1IOtgzdzeBS21ytf,0.0375,0.7759999999999999,232920,0.731,0.0,0.6809999999999999,-8.229,0.35,94.974,0.217
3yx6eryOZgO54bt3B671cn,0.0631,0.6990000000000001,223197,0.804,0.0,0.414,-4.898,0.144,140.012,0.491
0GprcPh962hOBopHNuUsLV,0.24,0.491,269467,0.745,1.31e-06,0.282,-6.46,0.117,124.072,0.388
5FjC0o2EGdlAMdc3hfeTMd,0.605,0.583,263397,0.515,0.000691,0.0931,-9.283,0.0571,115.732,0.603
4pJt6B16mFRkmHfXUYmmrK,0.0254,0.595,212947,0.606,0.0,0.0912,-3.724,0.0577,128.861,0.474
